-0.151595,-0.110140,-0.982287,-0.151595,-0.110140,-0.982287
-0.050799,-0.036907,-0.998027,-0.050799,-0.036907,-0.998027
0.050799,0.036907,-0.998027,0.050799,0.036907,-0.998027
0.151595,0.110140,-0.982287,0.151595,0.110140,-0.982287
0.250000,0.181636,-0.951057,0.250000,0.181636,-0.951057
0.344463,0.250267,-0.904827,0.344463,0.250267,-0.904827
0.433493,0.314951,-0.844328,0.433493,0.314951,-0.844328
0.515687,0.374668,-0.770513,0.515687,0.374668,-0.770513
0.589748,0.428477,-0.684547,0.589748,0.428477,-0.684547
0.654508,0.475528,-0.587785,0.654508,0.475528,-0.587785
0.708947,0.515080,-0.481754,0.708947,0.515080,-0.481754
0.752205,0.546509,-0.368125,0.752205,0.546509,-0.368125
0.783600,0.569319,-0.248690,0.783600,0.569319,-0.248690
0.802638,0.583150,-0.125333,0.802638,0.583150,-0.125333
0.809017,0.587785,0.000000,0.809017,0.587785,0.000000
0.728969,0.684547,0.000000,0.728969,0.684547,0.000000
0.723220,0.679149,0.125333,0.723220,0.679149,0.125333
0.706067,0.663041,0.248690,0.706067,0.663041,0.248690
0.677778,0.636476,0.368125,0.677778,0.636476,0.368125
0.638800,0.599873,0.481754,0.638800,0.599873,0.481754
0.589748,0.553810,0.587785,0.589748,0.553810,0.587785
0.531395,0.499013,0.684547,0.531395,0.499013,0.684547
0.464662,0.436347,0.770513,0.464662,0.436347,0.770513
0.390601,0.366799,0.844328,0.390601,0.366799,0.844328
0.310380,0.291466,0.904827,0.310380,0.291466,0.904827
0.225264,0.211537,0.951057,0.225264,0.211537,0.951057
0.136595,0.128271,0.982287,0.136595,0.128271,0.982287
0.045772,0.042983,0.998027,0.045772,0.042983,0.998027
-0.045772,-0.042983,0.998027,-0.045772,-0.042983,0.998027
-0.136595,-0.128271,0.982287,-0.136595,-0.128271,0.982287
-0.225264,-0.211537,0.951057,-0.225264,-0.211537,0.951057
-0.310380,-0.291466,0.904827,-0.310380,-0.291466,0.904827
-0.390601,-0.366799,0.844328,-0.390601,-0.366799,0.844328
-0.464662,-0.436347,0.770513,-0.464662,-0.436347,0.770513
-0.531395,-0.499013,0.684547,-0.531395,-0.499013,0.684547
-0.589748,-0.553810,0.587785,-0.589748,-0.553810,0.587785
-0.638800,-0.599873,0.481754,-0.638800,-0.599873,0.481754
-0.677778,-0.636476,0.368125,-0.677778,-0.636476,0.368125
-0.706067,-0.663041,0.248690,-0.706067,-0.663041,0.248690
-0.723220,-0.679149,0.125333,-0.723220,-0.679149,0.125333
-0.728969,-0.684547,-0.000000,-0.728969,-0.684547,-0.000000
-0.723220,-0.679149,-0.125333,-0.723220,-0.679149,-0.125333
-0.706067,-0.663041,-0.248690,-0.706067,-0.663041,-0.248690
-0.677778,-0.636476,-0.368125,-0.677778,-0.636476,-0.368125
-0.638800,-0.599873,-0.481754,-0.638800,-0.599873,-0.481754
-0.589748,-0.553810,-0.587785,-0.589748,-0.553810,-0.587785
-0.531395,-0.499013,-0.684547,-0.531395,-0.499013,-0.684547
-0.464662,-0.436347,-0.770513,-0.464662,-0.436347,-0.770513
-0.390601,-0.366799,-0.844328,-0.390601,-0.366799,-0.844328
-0.310380,-0.291466,-0.904827,-0.310380,-0.291466,-0.904827
-0.225264,-0.211537,-0.951057,-0.225264,-0.211537,-0.951057
-0.136595,-0.128271,-0.982287,-0.136595,-0.128271,-0.982287
-0.045772,-0.042983,-0.998027,-0.045772,-0.042983,-0.998027
0.045772,0.042983,-0.998027,0.045772,0.042983,-0.998027
0.136595,0.128271,-0.982287,0.136595,0.128271,-0.982287
0.225264,0.211537,-0.951057,0.225264,0.211537,-0.951057
0.310380,0.291466,-0.904827,0.310380,0.291466,-0.904827
